valid 	 train
Gesher Benot Ya`aqov_Lower Palaeolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Gesher Benot Ya`aqov_Lower Palaeolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Gesher Benot Ya`aqov_Lower Palaeolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Gesher Benot Ya`aqov_Lower Palaeolithic 	 `Ovadya_ T._ Prehistoric site_Lower Palaeolithic
Gesher Benot Ya`aqov_Lower Palaeolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Gesher Benot Ya`aqov_Lower Palaeolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Gesher Benot Ya`aqov_Lower Palaeolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Gesher Benot Ya`aqov_Lower Palaeolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Gesher Benot Ya`aqov_Lower Palaeolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Gesher Benot Ya`aqov_Lower Palaeolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Gesher Benot Ya`aqov_Lower Palaeolithic 	 Sha`ar ha-Golan_Pottery Neolithic A
Gesher Benot Ya`aqov_Lower Palaeolithic 	 Me`arat ha-Gulgolet_Lower Palaeolithic
Gesher Benot Ya`aqov_Lower Palaeolithic 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Zuq el-Fauqani ez-_Byzantine
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period)
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Me`arat ha-Nahal_Natufian
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Nizzana_Byzantine
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 `Arad_ T._Iron II
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Sheva`_ T._Iron II
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Bet She'an_ T._Late Bronze I
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Jerusalem_ City of David_Hellenistic
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Nahal Pattish (Gilat)_Late Chalcolithic
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Bet Mirsham_ T._Iron II
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Megiddo_ T._Middle Bronze I
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Megiddo_ T._Middle Bronze I
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Jerusalem_ City of David_Iron II
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Jerusalem_ City of David_Iron II
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period) 	 Ha-Gosherim_ Nili (north)_Pre-Ghassulian Chalcolithic
`Ujul_ T. el-_Late Bronze II 	 Megiddo_ T._Late Bronze II
`Ujul_ T. el-_Late Bronze II 	 Megiddo_ T._Late Bronze II
`Ujul_ T. el-_Late Bronze II 	 `Ujul_ T. el-_Middle Bronze II-Late Bronze
`Ujul_ T. el-_Late Bronze II 	 Jericho_ T._Middle Bronze II
`Ujul_ T. el-_Late Bronze II 	 Gezer_ T._Late Bronze
`Ujul_ T. el-_Late Bronze II 	 Ashqelon_ T. Ashqelon_Iron II
`Ujul_ T. el-_Late Bronze II 	 `Ujul_ T. el-_Late Bronze II
`Ujul_ T. el-_Late Bronze II 	 Gezer_ T._Late Bronze
`Ujul_ T. el-_Late Bronze II 	 Bet She'an_ T._Late Bronze
`Ujul_ T. el-_Late Bronze II 	 `Ujul_ T. el-_Middle Bronze II
`Ujul_ T. el-_Late Bronze II 	 Gezer_ T._Late Bronze
`Ujul_ T. el-_Late Bronze II 	 Megiddo_ T._Iron IA
`Ujul_ T. el-_Late Bronze II 	 `Ujul_ T. el-_Middle Bronze II
`Ujul_ T. el-_Late Bronze II 	 Akhziv_Iron II
`Ujul_ T. el-_Late Bronze II 	 Akhziv_Iron II
`Ujul_ T. el-_Late Bronze II 	 Akhziv_Iron II
Ashqelon_ T. Ashqelon_Iron IIC 	 Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian
Ashqelon_ T. Ashqelon_Iron IIC 	 Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian
Ashqelon_ T. Ashqelon_Iron IIC 	 Ashqelon_ T. Ashqelon_Iron IIC
Ashqelon_ T. Ashqelon_Iron IIC 	 Ashqelon_ T. Ashqelon_Iron IIC
Ashqelon_ T. Ashqelon_Iron IIC 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman
Ashqelon_ T. Ashqelon_Iron IIC 	 Ashqelon_ T. Ashqelon_Iron IIC
Ashqelon_ T. Ashqelon_Iron IIC 	 Nemal Akhziv_Iron II
Ashqelon_ T. Ashqelon_Iron IIC 	 Ashqelon_ T. Ashqelon_Iron II
Ashqelon_ T. Ashqelon_Iron IIC 	 Afeq_Middle Bronze II
Ashqelon_ T. Ashqelon_Iron IIC 	 `Atlit_Persian
Ashqelon_ T. Ashqelon_Iron IIC 	 Ashqelon_ T. Ashqelon_Iron IIC
Ashqelon_ T. Ashqelon_Iron IIC 	 Ashqelon_ T. Ashqelon_Iron IIC
Ashqelon_ T. Ashqelon_Iron IIC 	 Ashqelon_ T. Ashqelon_Iron II
Ashqelon_ T. Ashqelon_Iron IIC 	 Ashqelon_ T. Ashqelon_Iron IIC
Ashqelon_ T. Ashqelon_Iron IIC 	 Ashqelon_ T. Ashqelon_Iron II
Ashqelon_ T. Ashqelon_Iron IIC 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period)
Ashqelon_ T. Ashqelon_Iron IIC 	 Jerusalem_ City of David_Early Roman (period)
Ashqelon_ T. Ashqelon_Iron IIC 	 Nahal Pattish (Gilat)_Late Chalcolithic
Haifa_ T. Abu Hawwam_Late Bronze II 	 Haifa_ T. Abu Hawwam_Late Bronze II
Haifa_ T. Abu Hawwam_Late Bronze II 	 Haifa_ T. Abu Hawwam_Late Bronze II
Haifa_ T. Abu Hawwam_Late Bronze II 	 Haifa_ T. Abu Hawwam_Late Bronze II
Haifa_ T. Abu Hawwam_Late Bronze II 	 Haifa_ T. Abu Hawwam_Late Bronze II
Haifa_ T. Abu Hawwam_Late Bronze II 	 Haifa_ T. Abu Hawwam_Late Bronze II
Haifa_ T. Abu Hawwam_Late Bronze II 	 Lakhish_ T._Late Bronze II
Haifa_ T. Abu Hawwam_Late Bronze II 	 Lakhish_ T._Late Bronze II
Haifa_ T. Abu Hawwam_Late Bronze II 	 Sharuhen_ T._Iron II
Haifa_ T. Abu Hawwam_Late Bronze II 	 Bet She'an_ T._Late Bronze
Haifa_ T. Abu Hawwam_Late Bronze II 	 Haifa_ T. Abu Hawwam_Late Bronze II
Haifa_ T. Abu Hawwam_Late Bronze II 	 Lakhish_ T._Late Bronze II
Haifa_ T. Abu Hawwam_Late Bronze II 	 Haifa_ T. Abu Hawwam_Late Bronze II
Haifa_ T. Abu Hawwam_Late Bronze II 	 Haifa_ T. Abu Hawwam_Late Bronze II
Haifa_ T. Abu Hawwam_Late Bronze II 	 Lakhish_ T._Late Bronze II
Haifa_ T. Abu Hawwam_Late Bronze II 	 Jericho_ T._Pottery Neolithic A
Megiddo_ T._Iron I 	 Nahariyya_ Canaanite Temple_Middle Bronze II
Megiddo_ T._Iron I 	 Jericho_ T._Pottery Neolithic A
Megiddo_ T._Iron I 	 Megiddo_ T._Iron I
Megiddo_ T._Iron I 	 `Atlit_Persian
Megiddo_ T._Iron I 	 Kfar Monash_Early Bronze IB
Megiddo_ T._Iron I 	 Megiddo_ T._Iron I
Megiddo_ T._Iron I 	 Megiddo_ T._Iron I
Megiddo_ T._Iron I 	 Megiddo_ T._Iron I
Megiddo_ T._Iron I 	 Megiddo_ T._Iron I
Megiddo_ T._Iron I 	 Nahariyya_ Canaanite Temple_Middle Bronze II
Megiddo_ T._Iron I 	 Zafit_ T._Persian
Megiddo_ T._Iron I 	 Caesarea_Early Roman (period)
Minha_ H._Pre-Pottery Neolithic B 	 Minha_ H._Pre-Pottery Neolithic B
Minha_ H._Pre-Pottery Neolithic B 	 Minha_ H._Pre-Pottery Neolithic B
Minha_ H._Pre-Pottery Neolithic B 	 Minha_ H._Pre-Pottery Neolithic B
Minha_ H._Pre-Pottery Neolithic B 	  Unknown_Roman
Minha_ H._Pre-Pottery Neolithic B 	 Minha_ H._Pre-Pottery Neolithic B
Minha_ H._Pre-Pottery Neolithic B 	 Minha_ H._Pottery Neolithic
Minha_ H._Pre-Pottery Neolithic B 	 Minha_ H._Pre-Pottery Neolithic B
Minha_ H._Pre-Pottery Neolithic B 	 Minha_ H._Pre-Pottery Neolithic B
Minha_ H._Pre-Pottery Neolithic B 	 Minha_ H._Pre-Pottery Neolithic B
Minha_ H._Pre-Pottery Neolithic B 	 Minha_ H._Pre-Pottery Neolithic B
Minha_ H._Pre-Pottery Neolithic B 	 Sha`ar ha-Golan_Pottery Neolithic A
Minha_ H._Pre-Pottery Neolithic B 	 Sha`ar ha-Golan_Pottery Neolithic A
Minha_ H._Pre-Pottery Neolithic B 	 Minha_ H._Pre-Pottery Neolithic B
Minha_ H._Pre-Pottery Neolithic B 	 Me`arat Tannur_Middle Palaeolithic
Minha_ H._Pre-Pottery Neolithic B 	 Me`arat Tannur_Middle Palaeolithic
Minha_ H._Pre-Pottery Neolithic B 	 `Arad_ T._Early Bronze II
Minha_ H._Pre-Pottery Neolithic B 	 Jericho_ T._Pottery Neolithic A
Jericho_ T._Middle Bronze II 	 Jericho_ T._Middle Bronze II
Jericho_ T._Middle Bronze II 	 Jericho_ T._Middle Bronze II
Jericho_ T._Middle Bronze II 	 Jericho_ T._Middle Bronze II
Jericho_ T._Middle Bronze II 	 Jericho_ T._Middle Bronze II
Jericho_ T._Middle Bronze II 	 Jericho_ T._Middle Bronze II
Jericho_ T._Middle Bronze II 	 Jericho_ T._Middle Bronze II
Jericho_ T._Middle Bronze II 	 Jericho_ T._Middle Bronze II
Jericho_ T._Middle Bronze II 	 Jericho_ T._Middle Bronze II
Jericho_ T._Middle Bronze II 	 Jericho_ T._Middle Bronze II
Jericho_ T._Middle Bronze II 	 Jerusalem_ Rehov Salah ed-Din_ Ministry of Justice_Late Roman
Jericho_ T._Middle Bronze II 	 Gush Halav_Byzantine
Jericho_ T._Middle Bronze II 	 Jerusalem_ Rehov Salah ed-Din_ Ministry of Justice_Late Roman
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman 	 Ramla_ esh-Sheikh Rihan_Early Islamic
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman 	 Jerusalem_ `En Rogel_Roman
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman 	 Jerusalem_ Giv`at ha-Mivtar_Early Roman (period)
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman 	 `Ujul_ T. el-_Middle Bronze II
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman 	 `En Gedi_Byzantine
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman 	 Qeiyafa_ Kh._Iron IIA
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman 	 Bet She'an_ T._Middle Bronze II
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman 	 Har Harif_Harifian
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman 	 Hamadya_Pottery Neolithic
Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman 	 `En Gedi_Byzantine
Magharat Abu Shinja_Persian 	 Magharat Abu Shinja_Persian
Magharat Abu Shinja_Persian 	 Magharat Abu Shinja_Persian
Magharat Abu Shinja_Persian 	 Magharat Abu Shinja_Persian
Magharat Abu Shinja_Persian 	 Magharat Abu Shinja_Persian
Magharat Abu Shinja_Persian 	 Magharat Abu Shinja_Persian
Magharat Abu Shinja_Persian 	 Magharat Abu Shinja_Persian
Magharat Abu Shinja_Persian 	 Magharat Abu Shinja_Persian
Magharat Abu Shinja_Persian 	 Magharat Abu Shinja_Persian
Magharat Abu Shinja_Persian 	 Magharat Abu Shinja_Persian
Magharat Abu Shinja_Persian 	 Magharat Abu Shinja_Persian
Magharat Abu Shinja_Persian 	 Magharat Abu Shinja_Persian
Magharat Abu Shinja_Persian 	 Magharat Abu Shinja_Persian
Magharat Abu Shinja_Persian 	 Magharat Abu Shinja_Persian
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ Old City_ Western and Southern Walls_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Megiddo_ T._Middle Bronze II
Jerusalem_ City of David_Iron II 	 Besamon_Pottery Neolithic
Jerusalem_ City of David_Iron II 	 Jerusalem_ Ketef Hinnom_Iron IIC-Babylonian
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ Old City_ Western and Southern Walls_Iron II
Jerusalem_ City of David_Iron II 	 Ramat Rahel_Iron II
Jerusalem_ City of David_Iron II 	 Ramat Rahel_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ Old City_ Western and Southern Walls_Iron II
Jerusalem_ City of David_Iron II 	 Lakhish_ T._Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 Jerusalem_ City of David_Iron II
Jerusalem_ City of David_Iron II 	 `Arad_ T._Iron II
Jerusalem_ City of David_Iron II 	 `Arad_ T._Iron II
Akhziv_Iron II 	 Bet She'an_ T._Iron I
Akhziv_Iron II 	 Qeiyafa_ Kh._Iron IIA
Akhziv_Iron II 	 Akhziv_Iron II
Akhziv_Iron II 	 Akhziv_Iron II
Akhziv_Iron II 	 Akhziv_Iron II
Akhziv_Iron II 	 Megiddo_ T._Middle Bronze I
Akhziv_Iron II 	 Bet-Shemesh_ T._Late Bronze II
Akhziv_Iron II 	 Lakhish_ T._Late Bronze II
Akhziv_Iron II 	 Lakhish_ T._Late Bronze II
Akhziv_Iron II 	 Jerusalem_ City of David_Persian
Ashqelon_ T. Ashqelon_Iron II 	 `Ujul_ T. el-_Late Bronze II
Ashqelon_ T. Ashqelon_Iron II 	 Ashqelon_ T. Ashqelon_Iron IIC
Ashqelon_ T. Ashqelon_Iron II 	 Sharuhen_ T._Iron II
Ashqelon_ T. Ashqelon_Iron II 	 Ashqelon_ T. Ashqelon_Iron IIC
Ashqelon_ T. Ashqelon_Iron II 	 Ashqelon_ T. Ashqelon_Iron IIC
Ashqelon_ T. Ashqelon_Iron II 	 Ashqelon_ T. Ashqelon_Iron II
Ashqelon_ T. Ashqelon_Iron II 	 Sha`ar ha-Golan_Pottery Neolithic A
Ashqelon_ T. Ashqelon_Iron II 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Early Roman (period)
Ashqelon_ T. Ashqelon_Iron II 	 `Enot `Enan_Natufian
Ashqelon_ T. Ashqelon_Iron II 	 Ramla_ esh-Sheikh Rihan_Early Islamic
Ashqelon_ T. Ashqelon_Iron II 	 Megiddo_ T._Iron I
Ashqelon_ T. Ashqelon_Iron II 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman
`Akko_ Persian Garden_Late Bronze II 	 `Akko_ Persian Garden_Late Bronze II
`Akko_ Persian Garden_Late Bronze II 	 `Akko_ Persian Garden_Late Bronze II
`Akko_ Persian Garden_Late Bronze II 	 `Akko_ Persian Garden_Late Bronze II
`Akko_ Persian Garden_Late Bronze II 	 `Akko_ Persian Garden_Late Bronze II
`Akko_ Persian Garden_Late Bronze II 	 `Akko_ Persian Garden_Late Bronze II
`Akko_ Persian Garden_Late Bronze II 	 `Akko_ Persian Garden_Late Bronze II
`Akko_ Persian Garden_Late Bronze II 	 `Akko_ Persian Garden_Late Bronze II
`Akko_ Persian Garden_Late Bronze II 	 `Akko_ Persian Garden_Late Bronze II
`Akko_ Persian Garden_Late Bronze II 	 `Akko_ Persian Garden_Late Bronze II
`Akko_ Persian Garden_Late Bronze II 	 `Akko_ Persian Garden_Late Bronze II
`Akko_ Persian Garden_Late Bronze II 	 `Akko_ Persian Garden_Late Bronze II
`Akko_ Persian Garden_Late Bronze II 	 `Akko_ Persian Garden_Late Bronze II
`En Gedi_Byzantine 	 Sha`ar ha-Golan_Pottery Neolithic A
`En Gedi_Byzantine 	 Sha`ar ha-Golan_Pottery Neolithic A
`En Gedi_Byzantine 	 Sha`ar ha-Golan_Pottery Neolithic A
`En Gedi_Byzantine 	 `En Gedi_Byzantine
`En Gedi_Byzantine 	 `En Gedi_Byzantine
`En Gedi_Byzantine 	 `En Gedi_Byzantine
`En Gedi_Byzantine 	 `En Gedi_Byzantine
`En Gedi_Byzantine 	 `En Gedi_Byzantine
`En Gedi_Byzantine 	 `En Gedi_Byzantine
`En Gedi_Byzantine 	 Jerusalem_ Old City_ Jewish Quarter_ Area F_ M_Late Hellenistic - Early Roman
`En Gedi_Byzantine 	 Me`arot Yonim_Upper Palaeolithic
`En Gedi_Byzantine 	 Lakhish_ T._Iron II
Gezer_ T._Late Bronze 	 Gezer_ T._Late Bronze
Gezer_ T._Late Bronze 	 Mezad Rahel_Roman
Gezer_ T._Late Bronze 	 `Akko_ Persian Garden_Late Bronze II
Gezer_ T._Late Bronze 	 Bet-Shemesh_ T._Iron II
Gezer_ T._Late Bronze 	 Bet She'an_ T._Late Bronze
Gezer_ T._Late Bronze 	 Gezer_ T._Late Bronze
Gezer_ T._Late Bronze 	 Haifa_ T. Abu Hawwam_Late Bronze II
Gezer_ T._Late Bronze 	 Nahariyya_ Canaanite Temple_Middle Bronze II
Jerusalem_ `En Rogel_Roman 	 Jerusalem_ `En Rogel_Roman
Jerusalem_ `En Rogel_Roman 	 Jerusalem_ `En Rogel_Roman
Jerusalem_ `En Rogel_Roman 	 Jerusalem_ `En Rogel_Roman
Jerusalem_ `En Rogel_Roman 	 Jerusalem_ `En Rogel_Roman
Jerusalem_ `En Rogel_Roman 	 Jerusalem_ `En Rogel_Roman
Jerusalem_ `En Rogel_Roman 	 Jerusalem_ `En Rogel_Roman
Jerusalem_ `En Rogel_Roman 	 Jerusalem_ `En Rogel_Roman
Jerusalem_ `En Rogel_Roman 	 Jerusalem_ `En Rogel_Roman
Jerusalem_ `En Rogel_Roman 	 Jerusalem_ `En Rogel_Roman
Jerusalem_ `En Rogel_Roman 	 Jerusalem_ `En Rogel_Roman
Jerusalem_ `En Rogel_Roman 	 Jerusalem_ `En Rogel_Roman
Jerusalem_ `En Rogel_Roman 	 Jerusalem_ `En Rogel_Roman
`En Besor_Early Bronze IB 	 Jerusalem_ City of David_Iron II
`En Besor_Early Bronze IB 	 Jericho_ T._Pottery Neolithic A
`En Besor_Early Bronze IB 	 `En Besor_Early Bronze IB
`En Besor_Early Bronze IB 	 `En Besor_Early Bronze IB
`En Besor_Early Bronze IB 	 `En Besor_Early Bronze IB
`En Besor_Early Bronze IB 	 `En Besor_Early Bronze IB
`En Besor_Early Bronze IB 	 `En Besor_Early Bronze IB
`En Besor_Early Bronze IB 	 `En Besor_Early Bronze IB
`En Besor_Early Bronze IB 	 `En Besor_Early Bronze IB
`En Besor_Early Bronze IB 	 `En Besor_Early Bronze IB
`En Besor_Early Bronze IB 	 `En Besor_Early Bronze IB
`En Besor_Early Bronze IB 	 `En Besor_Early Bronze IB
Bet She'an_ T._Middle Bronze II 	 Bet She'an_ T._Late Bronze II
Bet She'an_ T._Middle Bronze II 	 Bet She'an_ T._Late Bronze II
Bet She'an_ T._Middle Bronze II 	 Jerusalem_ Old City_Early Roman (period)
Bet She'an_ T._Middle Bronze II 	 Jerusalem_ City of David_Early Roman (period)
Bet She'an_ T._Middle Bronze II 	 Besamon_Pre-Pottery Neolithic B
Bet She'an_ T._Middle Bronze II 	 `Ujul_ T. el-_Middle Bronze II
Bet She'an_ T._Middle Bronze II 	 `Ujul_ T. el-_Middle Bronze II
Bet She'an_ T._Middle Bronze II 	 `En Gedi_Byzantine
Bet She'an_ T._Middle Bronze II 	 Qeiyafa_ Kh._Iron IIA
Bet She'an_ T._Middle Bronze II 	 Ha-Gosherim_ Nili (north)_Pre-Ghassulian Chalcolithic
Bet She'an_ T._Middle Bronze II 	 Bet She'an_ T._Middle Bronze II
Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period) 	 Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period)
Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period) 	 Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period)
Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period) 	 Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period)
Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period) 	 Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period)
Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period) 	 Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period)
Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period) 	 Gesher Benot Ya`aqov_Lower Palaeolithic
Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period) 	 Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period)
Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period) 	 Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period)
Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period) 	 Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period)
Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period) 	 Jerusalem_ Old City_ Western and Southern Walls_Early Roman (period)
Hurfeish_Late Roman 	 Hurfeish_Late Roman
Hurfeish_Late Roman 	 Nahariyya_ Giv`at Katzenelson_Late Roman
Hurfeish_Late Roman 	 Nahariyya_ Giv`at Katzenelson_Late Roman
Hurfeish_Late Roman 	 Nahariyya_ Giv`at Katzenelson_Late Roman
Hurfeish_Late Roman 	 Hurfeish_Late Roman
Hurfeish_Late Roman 	 Hurfeish_Late Roman
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Horevot Mazada_Roman
Nahal Hemar_Pre-Pottery Neolithic B 	 Ha-Gosherim_ Nili (north)_Pre-Ghassulian Chalcolithic
Nahal Hemar_Pre-Pottery Neolithic B 	 Sha`ar ha-Golan_Pottery Neolithic A
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 `Akko_ Persian Garden_Late Bronze II
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Mezad Rahel_Roman
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Bet She'an_ T._Middle Bronze II
Nahal Hemar_Pre-Pottery Neolithic B 	 Hazor_ T._Late Bronze II
Nahal Hemar_Pre-Pottery Neolithic B 	 Mafjar_ Kh. el-_Umayyad
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Moa_Roman
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Me`arat Oren_Natufian
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
Nahal Hemar_Pre-Pottery Neolithic B 	 Nahal Hemar_Pre-Pottery Neolithic B
